address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
barrio Sol,2,es,{'typology': 'flat'},600,Centro,True,,10,False,False,True,False,False,40.4213676,-3.7007001,Madrid,Sol,False,10,rent,,2400.0,15.0,83434922,flat,Madrid,3,False,160.0,good,"{'subtitle': 'Sol, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/5f/eb/617941923.jpg,https://www.idealista.com/inmueble/83434922/
barrio Lista,1,es,{'typology': 'flat'},2775,Salamanca,True,nha0304,st,False,False,True,False,False,40.4282464,-3.6751221,Madrid,Lista,False,21,rent,,1199.0,15.0,33808329,flat,Madrid,2,False,80.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/fd/c4/153000074.jpg,https://www.idealista.com/inmueble/33808329/
paseo de la castellana,1,es,{'typology': 'flat'},4174,Tetuán,True,,6,False,False,True,False,False,40.4531214,-3.692431,Madrid,Cuatro Caminos,False,14,rent,,1600.0,15.0,83434907,flat,Madrid,1,False,105.0,good,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en paseo de la castellana'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/65/97/617941527.jpg,https://www.idealista.com/inmueble/83434907/
barrio Jerónimos,4,es,{'typology': 'flat'},1107,Retiro,True,0015-04781,3,False,False,True,False,False,40.4157736,-3.6911292,Madrid,Jerónimos,False,59,rent,,5500.0,23.0,83434903,flat,Madrid,4,False,238.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/70/7b/617941216.jpg,https://www.idealista.com/inmueble/83434903/
barrio Recoletos,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",2139,Salamanca,False,L201B,2,False,False,True,False,False,40.4292917,-3.6850956,Madrid,Recoletos,False,10,rent,,950.0,24.0,83434864,studio,Madrid,0,False,39.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Estudio'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/8e/c4/617940441.jpg,https://www.idealista.com/inmueble/83434864/
"calle virgen de nieva, 2",1,es,{'typology': 'flat'},3211,Chamberí,True,,1,False,False,False,False,False,40.4455412,-3.704301,Madrid,Vallehermoso,False,9,rent,,700.0,18.0,32892950,flat,Madrid,1,True,38.0,good,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso en calle virgen de nieva, 2'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/9b/f4/db/138656094.jpg,https://www.idealista.com/inmueble/32892950/
avenida de Europa,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",8259,Zona Avenida Europa,True,AV-03253,3,False,False,True,False,False,40.4392423,-3.7971234,Pozuelo de Alarcón,Zona Avenida Europa,False,22,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1400.0,12.0,83420626,penthouse,Madrid,2,False,119.0,good,"{'subtitle': 'Zona Avenida Europa, Pozuelo de Alarcón', 'title': 'Ático en avenida de Europa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/80/6d/617686965.jpg,https://www.idealista.com/inmueble/83420626/
"calle del Amparo, Madrid",1,es,{'typology': 'flat'},919,Centro,True,M-AM-39,3,False,False,True,False,False,40.4085819,-3.7017822,Madrid,Lavapiés-Embajadores,False,31,rent,,1100.0,18.0,83434825,flat,Madrid,1,False,60.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle del Amparo, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/27/a4/617940057.jpg,https://www.idealista.com/inmueble/83434825/
barrio Castellana,2,es,{'typology': 'flat'},2626,Salamanca,True,L0710MA,3,False,False,True,False,False,40.4357309,-3.6858506,Madrid,Castellana,False,17,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 180.0}",2700.0,21.0,83434794,flat,Madrid,2,False,128.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/5a/03/617939760.jpg,https://www.idealista.com/inmueble/83434794/
"calle Tutor, Madrid",1,es,{'typology': 'flat'},1360,Moncloa,False,JC-TutorPC2,ss,False,False,True,True,False,40.4265389,-3.7136328,Madrid,Argüelles,False,15,rent,,1000.0,33.0,83434789,flat,Madrid,1,False,30.0,good,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en calle Tutor, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/d6/33/617939349.jpg,https://www.idealista.com/inmueble/83434789/
goya,2,es,{'typology': 'flat'},14057,Golf - El Carralero,True,,2,False,False,True,False,False,40.4535572,-3.8630361,Majadahonda,,False,16,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1350.0,10.0,83433807,flat,Madrid,3,False,130.0,good,"{'subtitle': 'Golf - El Carralero, Majadahonda', 'title': 'Piso en goya'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/53/98/617924423.jpg,https://www.idealista.com/inmueble/83433807/
calle fuencarral,7,es,{'typology': 'flat'},317,Centro,True,Lucia Garzón tlf. 682 938 847,4,False,False,True,False,False,40.419352,-3.7029344,Madrid,Chueca-Justicia,False,17,rent,,4000.0,18.0,83434750,flat,Madrid,6,False,225.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en calle fuencarral'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/3a/11/617971433.jpg,https://www.idealista.com/inmueble/83434750/
"avenida Monasterio de el Escorial, 73",1,es,{'typology': 'flat'},10044,Fuencarral,True,,bj,False,False,True,False,False,40.5067874,-3.6961807,Madrid,Montecarmelo,False,10,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",950.0,13.0,28979211,flat,Madrid,1,True,75.0,good,"{'subtitle': 'Montecarmelo, Madrid', 'title': 'Piso en avenida Monasterio de el Escorial, 73'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/4a/db/78509434.jpg,https://www.idealista.com/inmueble/28979211/
calle Pérez Galdós,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",901,Centro,True,1034985,3,False,False,True,False,False,40.4243753,-3.7008954,Madrid,Chueca-Justicia,False,5,rent,,1450.0,24.0,1034985,studio,Madrid,0,False,60.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Estudio en calle Pérez Galdós'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/e0/b0/11212643.jpg,https://www.idealista.com/inmueble/1034985/
calle Muela de San Juan,1,es,{'typology': 'flat'},9054,Villa de Vallecas,True,CNI615,1,False,False,True,False,False,40.3721448,-3.6146258,Madrid,Casco Histórico de Vallecas,False,8,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",650.0,16.0,83434641,flat,Madrid,1,False,40.0,good,"{'subtitle': 'Casco Histórico de Vallecas, Madrid', 'title': 'Piso en calle Muela de San Juan'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/95/ec/617937226.jpg,https://www.idealista.com/inmueble/83434641/
barrio Jerónimos,3,es,{'typology': 'flat'},1138,Retiro,True,,3,False,False,True,False,False,40.4129272,-3.6916345,Madrid,Jerónimos,False,25,rent,,3500.0,15.0,83434669,flat,Madrid,3,False,230.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/2e/cb/617937156.jpg,https://www.idealista.com/inmueble/83434669/
"calle Noray, Madrid, 10 -12",1,es,{'typology': 'flat'},9955,Barajas,True,Noray 10-12 13,2,False,False,True,False,False,40.4515373,-3.5958251,Madrid,Alameda de Osuna,False,31,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",920.0,14.0,83434666,flat,Madrid,1,True,64.0,good,"{'subtitle': 'Alameda de Osuna, Madrid', 'title': 'Piso en calle Noray, Madrid, 10 -12'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/cd/ca/617937110.jpg,https://www.idealista.com/inmueble/83434666/
"calle Candelaria Mora, Madrid7, 7",1,es,{'typology': 'flat'},3463,Arganzuela,True,241A853,1,False,False,True,False,False,40.3865858,-3.6934781,Madrid,Legazpi,False,11,rent,,800.0,20.0,83434628,flat,Madrid,1,True,40.0,good,"{'subtitle': 'Legazpi, Madrid', 'title': 'Piso en calle Candelaria Mora, Madrid7, 7'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/97/9d/617936459.jpg,https://www.idealista.com/inmueble/83434628/
"calle de San Germán, Madrid",1,es,{'typology': 'flat'},4413,Tetuán,True,"SAN GERMAN, 35",5,False,False,True,False,False,40.4559483,-3.6967729,Madrid,Cuatro Caminos,False,22,rent,,1590.0,16.0,83434627,flat,Madrid,4,False,102.0,good,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en calle de San Germán, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/41/2a/617936529.jpg,https://www.idealista.com/inmueble/83434627/
barrio Gaztambide,1,es,{'typology': 'flat'},2390,Chamberí,True,1428/592,bj,False,False,False,False,True,40.4360872,-3.716257,Madrid,Gaztambide,False,18,rent,,1100.0,22.0,83434568,flat,Madrid,2,False,50.0,good,"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/5e/92/618037008.jpg,https://www.idealista.com/inmueble/83434568/
"calle hilarión eslava, 4",2,es,{'typology': 'flat'},2059,Chamberí,False,H.Eslava4 3dm4pj,4,False,False,True,False,False,40.4325354,-3.7166963,Madrid,Gaztambide,False,29,rent,,1550.0,13.0,33501523,flat,Madrid,3,True,124.0,good,"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso en calle hilarión eslava, 4'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/b8/3e/147986802.jpg,https://www.idealista.com/inmueble/33501523/
barrio Lista,1,es,{'typology': 'flat'},2802,Salamanca,False,con767,4,False,False,True,False,False,40.4281818,-3.674713,Madrid,Lista,False,7,rent,,1200.0,21.0,83434562,flat,Madrid,2,False,58.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ae/1a/98/617937458.jpg,https://www.idealista.com/inmueble/83434562/
calle de la Huerta del Bayo,1,es,{'typology': 'flat'},919,Centro,True,0A-ANGELA-055,4,False,False,True,False,False,40.4084039,-3.7048535,Madrid,Lavapiés-Embajadores,False,8,rent,,940.0,21.0,83434533,flat,Madrid,2,False,45.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle de la Huerta del Bayo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/44/5a/617934879.jpg,https://www.idealista.com/inmueble/83434533/
calle Casino,1,es,{'typology': 'flat'},869,Centro,True,0A-CARMEN-005,4,False,False,True,False,False,40.4089284,-3.7057297,Madrid,Lavapiés-Embajadores,False,10,rent,,930.0,21.0,83434532,flat,Madrid,2,False,45.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle Casino'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/4f/57/617934846.jpg,https://www.idealista.com/inmueble/83434532/
calle de Modesto Lafuente,1,es,{'typology': 'flat'},2779,Chamberí,True,0A-CRISTINA-005,2,False,False,True,False,False,40.4408149,-3.6957387,Madrid,Nuevos Ministerios-Ríos Rosas,False,6,rent,,1250.0,19.0,83434507,flat,Madrid,2,False,65.0,,"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso en calle de Modesto Lafuente'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/7d/68/617934763.jpg,https://www.idealista.com/inmueble/83434507/
calle Caribe,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",5011,Ciudad Lineal,True,cla0-luis-pascual650,2,False,False,True,False,False,40.4415691,-3.6548225,Madrid,San Pascual,False,5,rent,,650.0,22.0,83434506,studio,Madrid,0,False,30.0,,"{'subtitle': 'San Pascual, Madrid', 'title': 'Estudio en calle Caribe'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/58/7e/617934717.jpg,https://www.idealista.com/inmueble/83434506/
barrio Fuente del Berro,1,es,{'typology': 'flat'},3742,Salamanca,True,ensa-ale-berro950,2,False,False,True,False,False,40.4303096,-3.663752,Madrid,Fuente del Berro,False,9,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",950.0,19.0,83434505,flat,Madrid,1,False,50.0,,"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/ce/29/617934704.jpg,https://www.idealista.com/inmueble/83434505/
"calle de Galileo, Madrid",1,es,{'typology': 'flat'},1531,Chamberí,False,04576,bj,False,False,True,False,False,40.4299563,-3.7088812,Madrid,Arapiles,False,25,rent,,900.0,15.0,83434512,flat,Madrid,1,False,60.0,good,"{'subtitle': 'Arapiles, Madrid', 'title': 'Piso en calle de Galileo, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/cc/9e/617934951.jpg,https://www.idealista.com/inmueble/83434512/
"calle de la Oca, Madrid",1,es,{'typology': 'flat'},3901,Carabanchel,True,"OCA, 40",1,False,False,True,False,False,40.3906181,-3.7350591,Madrid,Vista Alegre,False,10,rent,,600.0,17.0,83434451,flat,Madrid,1,False,35.0,good,"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en calle de la Oca, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/8c/6e/617933456.jpg,https://www.idealista.com/inmueble/83434451/
luchana,1,es,{'typology': 'flat'},1592,Chamberí,False,LN027,4,False,False,False,False,False,40.4309294,-3.7025587,Madrid,Trafalgar,False,13,rent,,1000.0,14.0,83434439,flat,Madrid,2,False,70.0,good,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso en luchana'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/00/de/617933344.jpg,https://www.idealista.com/inmueble/83434439/
"calle de Carlos Maurras, Madrid, 7",2,es,{'typology': 'flat'},5221,Chamartín,True,RE-CM,2,False,False,True,False,False,40.4620299,-3.6882542,Madrid,Nueva España,False,26,rent,,1840.0,14.0,83434413,flat,Madrid,3,True,131.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en calle de Carlos Maurras, Madrid, 7'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/75/5e/617933052.jpg,https://www.idealista.com/inmueble/83434413/
"calle de Chinchilla, Madrid, 1",1,es,{'typology': 'flat'},298,Centro,True,,5,False,False,True,False,False,40.4193376,-3.7040793,Madrid,Sol,False,6,rent,,850.0,17.0,83434380,flat,Madrid,1,True,50.0,good,"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle de Chinchilla, Madrid, 1'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/63/d0/617932531.jpg,https://www.idealista.com/inmueble/83434380/
"calle Hermanos de Pablo, Madrid",1,es,{'typology': 'flat'},5497,Ciudad Lineal,True,CHP42,bj,False,False,True,False,False,40.4382066,-3.6457009,Madrid,Quintana,False,33,rent,,850.0,14.0,83434351,flat,Madrid,2,False,60.0,good,"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en calle Hermanos de Pablo, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/13/ce/617932546.jpg,https://www.idealista.com/inmueble/83434351/
"calle de Narváez, Madrid",1,es,{'typology': 'flat'},2435,Retiro,False,LN721,1,False,False,True,True,False,40.4185154,-3.6754998,Madrid,Ibiza,False,18,rent,,1200.0,26.0,83434344,flat,Madrid,2,False,47.0,good,"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso en calle de Narváez, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/67/52/617931820.jpg,https://www.idealista.com/inmueble/83434344/
"calle de la Paz, Madrid",2,es,{'typology': 'flat'},186,Centro,True,LA PAZ 1200,1,False,False,True,False,False,40.4158513,-3.7022238,Madrid,Sol,False,10,rent,,1200.0,17.0,83434339,flat,Madrid,1,False,70.0,good,"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle de la Paz, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/9a/50/617931844.jpg,https://www.idealista.com/inmueble/83434339/
"calle del Pilar de Zaragoza, Madrid, 80",1,es,"{'typology': 'flat', 'subTypology': 'studio'}",3476,Salamanca,True,683-3psp,1,False,False,True,False,False,40.4369385,-3.6729091,Madrid,Guindalera,False,22,rent,,975.0,28.0,83434315,studio,Madrid,0,True,35.0,good,"{'subtitle': 'Guindalera, Madrid', 'title': 'Estudio en calle del Pilar de Zaragoza, Madrid, 80'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/70/27/617987202.jpg,https://www.idealista.com/inmueble/83434315/
calle Viriato,1,es,{'typology': 'flat'},2338,Chamberí,False,LN026,2,False,False,True,False,False,40.4376732,-3.7052188,Madrid,Trafalgar,False,19,rent,,1500.0,19.0,83434304,flat,Madrid,2,False,80.0,good,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso en calle Viriato'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/c3/02/617931558.jpg,https://www.idealista.com/inmueble/83434304/
"calle de Gallur, Madrid, 171",1,es,"{'typology': 'flat', 'subTypology': 'duplex'}",3673,Latina,True,Gallur,5,False,False,True,False,False,40.3978434,-3.7398346,Madrid,Los Cármenes,False,16,rent,,900.0,11.0,83434295,duplex,Madrid,3,True,83.0,good,"{'subtitle': 'Los Cármenes, Madrid', 'title': 'Dúplex en calle de Gallur, Madrid, 171'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/c4/c6/617931322.jpg,https://www.idealista.com/inmueble/83434295/
"santa lucia, 8",1,es,{'typology': 'flat'},1036,Centro,True,jh-santalucia1500,1,False,False,True,False,True,40.42596,-3.7049322,Madrid,Malasaña-Universidad,False,21,rent,,1500.0,15.0,83434267,flat,Madrid,2,True,103.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en santa lucia, 8'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/bc/3d/617931018.jpg,https://www.idealista.com/inmueble/83434267/
"calle de Agustín de Foxá, Madrid",1,es,{'typology': 'flat'},6212,Chamartín,True,AVI-AA-AGUSTINFOXA1100,5,False,False,True,False,False,40.4704331,-3.6842589,Madrid,Castilla,False,28,rent,,1100.0,15.0,83434260,flat,Madrid,2,False,74.0,good,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en calle de Agustín de Foxá, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/54/df/617931135.jpg,https://www.idealista.com/inmueble/83434260/
barrio Casco Histórico de Barajas,1,es,{'typology': 'flat'},12565,Barajas,True,,bj,False,False,True,False,False,40.4752188,-3.5771553,Madrid,Casco Histórico de Barajas,False,13,rent,,700.0,16.0,83434259,flat,Madrid,1,False,45.0,good,"{'subtitle': 'Casco Histórico de Barajas, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/77/62/617930922.jpg,https://www.idealista.com/inmueble/83434259/
santa lucia,1,es,{'typology': 'flat'},1134,Centro,True,lsl8,en,False,False,True,True,False,40.42686,-3.7043322,Madrid,Malasaña-Universidad,False,20,rent,,1500.0,20.0,83434243,flat,Madrid,2,False,75.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en santa lucia'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/59/05/617930489.jpg,https://www.idealista.com/inmueble/83434243/
"calle de Juan Bravo, 3",1,es,{'typology': 'flat'},2452,Salamanca,True,,2,False,False,True,False,False,40.4330964,-3.684839,Madrid,Castellana,False,12,rent,,1250.0,19.0,83433903,flat,Madrid,1,True,65.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de Juan Bravo, 3'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/c5/97/617926431.jpg,https://www.idealista.com/inmueble/83433903/
"calle Félix Boix, Madrid, 6",2,es,{'typology': 'flat'},5350,Chamartín,True,RE-FB,3,False,False,True,False,False,40.4632255,-3.688255,Madrid,Nueva España,False,20,rent,,1650.0,15.0,83434226,flat,Madrid,2,True,113.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en calle Félix Boix, Madrid, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/b7/74/617930169.jpg,https://www.idealista.com/inmueble/83434226/
barrio Canillas,2,es,{'typology': 'flat'},6583,Hortaleza,True,02490,2,False,False,True,True,True,40.465324,-3.6598497,Madrid,Canillas,False,24,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1850.0,12.0,83411734,flat,Madrid,4,False,150.0,good,"{'subtitle': 'Canillas, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/93/f8/617898764.jpg,https://www.idealista.com/inmueble/83411734/
